2	0.22222200	-0.33333300	0.22033900	0.16666700	
2	-0.22222200	-0.33333300	0.18644100	-0.00000004	
2	0.11111100	0.08333330	0.25423700	0.25000000	
2	-0.66666700	-0.66666700	-0.22033900	-0.25000000	
2	0.27777800	-0.25000000	0.22033900	-0.00000004	
2	-0.50000000	-0.41666700	-0.01694910	0.08333330	
2	-0.61111100	-1.00000000	-0.15254200	-0.25000000	
2	-0.11111100	-0.16666700	0.08474570	0.16666700	
2	-0.05555560	-0.83333300	0.01694910	-0.25000000	
2	-0.00000013	-0.25000000	0.25423700	0.08333330	
2	-0.27777800	-0.25000000	-0.11864400	-0.00000004	
2	0.33333300	-0.08333340	0.15254200	0.08333330	
2	-0.27777800	-0.16666700	0.18644100	0.16666700	
2	-0.16666700	-0.41666700	0.05084740	-0.25000000	
2	0.05555540	-0.83333300	0.18644100	0.16666700	
2	-0.27777800	-0.58333300	-0.01694910	-0.16666700	
2	-0.11111100	0.00000000	0.28813600	0.41666700	
2	-0.00000013	-0.33333300	0.01694910	-0.00000004	
2	0.11111100	-0.58333300	0.32203400	0.16666700	
2	-0.00000013	-0.33333300	0.25423700	-0.08333330	
2	0.16666700	-0.25000000	0.11864400	-0.00000004	
2	0.27777800	-0.16666700	0.15254200	0.08333330	
2	0.38888900	-0.33333300	0.28813600	0.08333330	
2	0.33333300	-0.16666700	0.35593200	0.33333300	
2	-0.05555560	-0.25000000	0.18644100	0.16666700	
2	-0.22222200	-0.50000000	-0.15254200	-0.25000000	
2	-0.33333300	-0.66666700	-0.05084750	-0.16666700	
2	-0.33333300	-0.66666700	-0.08474580	-0.25000000	
2	-0.16666700	-0.41666700	-0.01694910	-0.08333330	
2	-0.05555560	-0.41666700	0.38983000	0.25000000	
2	-0.38888900	-0.16666700	0.18644100	0.16666700	
2	-0.05555560	0.16666700	0.18644100	0.25000000	
2	0.33333300	-0.08333340	0.25423700	0.16666700	
2	0.11111100	-0.75000000	0.15254200	-0.00000004	
2	-0.27777800	-0.16666700	0.05084740	-0.00000004	
2	-0.33333300	-0.58333300	0.01694910	-0.00000004	
2	-0.33333300	-0.50000000	0.15254200	-0.08333330	
2	-0.00000013	-0.16666700	0.22033900	0.08333330	
2	-0.16666700	-0.50000000	0.01694910	-0.08333330	
2	-0.61111100	-0.75000000	-0.22033900	-0.25000000	
2	-0.27777800	-0.41666700	0.08474570	-0.00000004	
2	-0.22222200	-0.16666700	0.08474570	-0.08333330	
2	-0.22222200	-0.25000000	0.08474570	-0.00000004	
2	0.05555540	-0.25000000	0.11864400	-0.00000004	
2	-0.55555600	-0.58333300	-0.32203400	-0.16666700	
2	-0.22222200	-0.33333300	0.05084740	-0.00000004	
3	0.11111100	0.08333330	0.69491500	1.00000000	
3	-0.16666700	-0.41666700	0.38983000	0.50000000	
3	0.55555500	-0.16666700	0.66101700	0.66666700	
3	0.11111100	-0.25000000	0.55932200	0.41666700	
3	0.22222200	-0.16666700	0.62711900	0.75000000	
3	0.83333300	-0.16666700	0.89830500	0.66666700	
3	-0.66666700	-0.58333300	0.18644100	0.33333300	
3	0.66666700	-0.25000000	0.79661000	0.41666700	
3	0.33333300	-0.58333300	0.62711900	0.41666700	
3	0.61111100	0.33333300	0.72881300	1.00000000	
3	0.22222200	0.00000000	0.38983000	0.58333300	
3	0.16666700	-0.41666700	0.45762700	0.50000000	
3	0.38888900	-0.16666700	0.52542400	0.66666700	
3	-0.22222200	-0.58333300	0.35593200	0.58333300	
3	-0.16666700	-0.33333300	0.38983000	0.91666700	
3	0.16666700	0.00000000	0.45762700	0.83333300	
3	0.22222200	-0.16666700	0.52542400	0.41666700	
3	0.88888900	0.50000000	0.93220300	0.75000000	
3	0.88888900	-0.50000000	1.00000000	0.83333300	
3	-0.05555560	-0.83333300	0.35593200	0.16666700	
3	0.44444400	0.00000000	0.59322000	0.83333300	
3	-0.27777800	-0.33333300	0.32203400	0.58333300	
3	0.88888900	-0.33333300	0.93220300	0.58333300	
3	0.11111100	-0.41666700	0.32203400	0.41666700	
3	0.33333300	0.08333330	0.59322000	0.66666700	
3	0.61111100	0.00000000	0.69491500	0.41666700	
3	0.05555540	-0.33333300	0.28813600	0.41666700	
3	-0.00000013	-0.16666700	0.32203400	0.41666700	
3	0.16666700	-0.33333300	0.55932200	0.66666700	
3	0.61111100	-0.16666700	0.62711900	0.25000000	
3	0.72222200	-0.33333300	0.72881300	0.50000000	
3	1.00000000	0.50000000	0.83050800	0.58333300	
3	0.16666700	-0.33333300	0.55932200	0.75000000	
3	0.11111100	-0.33333300	0.38983000	0.16666700	
3	-0.00000013	-0.50000000	0.55932200	0.08333330	
3	0.88888900	-0.16666700	0.72881300	0.83333300	
3	0.11111100	0.16666700	0.55932200	0.91666700	
3	0.16666700	-0.08333340	0.52542400	0.41666700	
3	-0.05555560	-0.16666700	0.28813600	0.41666700	
3	0.44444400	-0.08333340	0.49152500	0.66666700	
3	0.33333300	-0.08333340	0.55932200	0.91666700	
3	0.44444400	-0.08333340	0.38983000	0.83333300	
3	-0.16666700	-0.41666700	0.38983000	0.50000000	
3	0.38888900	0.00000000	0.66101700	0.83333300	
3	0.33333300	0.08333330	0.59322000	1.00000000	
3	0.33333300	-0.16666700	0.42372900	0.83333300	
3	0.11111100	-0.58333300	0.35593200	0.50000000	
3	0.22222200	-0.16666700	0.42372900	0.58333300	
3	0.05555540	0.16666700	0.49152500	0.83333300	
3	-0.11111100	-0.16666700	0.38983000	0.41666700	
